price,date,media_movel_7d,media_movel_30d,cardano_return
0.7142749120479008,2025-08-02 13:09:28.193,0.7141650336804483,0.7209644183190572,-9.133493124036107e-05
0.7149080249928418,2025-08-02 14:08:53.967,0.7146622418781498,0.7207413978086319,0.000886371527631713
0.7018334022491516,2025-08-02 15:05:16.351,0.7118697223925567,0.7200589481968647,-0.018288538226747586
0.6988488607790662,2025-08-02 16:01:28.329,0.7097677589368854,0.719373200996199,-0.004252492771818717
0.700636455741174,2025-08-02 17:08:16.174,0.7077691950567665,0.7186792108858283,0.0025579135381503804
0.6931782057783342,2025-08-02 18:08:41.625,0.7054314311207748,0.7175521134093956,-0.010644964163261994
0.6873940943375093,2025-08-02 19:05:35.008,0.7015819937037111,0.7161930918554097,-0.008344335399769531
0.6949294319790396,2025-08-02 20:03:18.705,0.6988183536938738,0.7155684294961618,0.010962179779552272
0.7013113909558267,2025-08-02 21:09:13.710,0.6968759774028717,0.7144595484311158,0.009183607260110582
0.7023583068227114,2025-08-02 22:08:59.698,0.696950963770523,0.7134431771027951,0.0014927974654137532
0.7041509548831276,2025-08-02 23:06:29.826,0.697708405785389,0.7126867431249058,0.0025523269861016384
0.6982450233972763,2025-08-03 00:08:46.509,0.6973667725934035,0.7119135897939516,-0.00838730877931071
0.7019464241586322,2025-08-03 01:04:41.178,0.6986193752191604,0.7111173804437666,0.005301005574442685
0.7045610723873224,2025-08-03 02:03:16.281,0.7010718006548481,0.7102083440856652,0.0037248544029897523
0.7126002145853032,2025-08-03 03:04:08.768,0.7035961981700284,0.7098557247729423,0.011410142446191651
0.7161146843961286,2025-08-03 04:08:44.926,0.705710954375786,0.7096062672929088,0.004931895526961938
0.7137180187782163,2025-08-03 05:04:36.965,0.7073337703694296,0.7098919399759432,-0.003346762285615368
0.7136593508212418,2025-08-03 06:03:49.476,0.7086921126463029,0.7098407590742376,-8.220047053730806e-05
0.7172690413148918,2025-08-03 07:03:57.913,0.7114098294916766,0.7097403358906873,0.005058002097914294
0.7227310695975471,2025-08-03 08:09:21.395,0.7143790645543787,0.7097871586405554,0.00761503420340337
0.7236641141337957,2025-08-03 09:09:22.253,0.7171080705181606,0.7098308485615132,0.0012909982364093242
0.7232368034143419,2025-08-03 10:08:34.470,0.7186275832080234,0.7099064742466883,-0.0005904821188560394
0.7249713544899119,2025-08-03 11:09:10.444,0.7198928217928494,0.7098675986560466,0.0023983169376631253
0.7242312144977981,2025-08-03 12:09:17.972,0.7213947068956469,0.7098550916751443,-0.0010209230854845153
0.7253658946753896,2025-08-03 13:07:41.968,0.7230670703033824,0.7103197025773595,0.0015667374657115651
0.7230639456357248,2025-08-03 14:04:35.799,0.723894913777787,0.7103757994769403,-0.0031735005141024786
0.7248431980293982,2025-08-03 15:05:36.631,0.7241966464109088,0.710751819245628,0.0024607123677131693
0.7250977440858446,2025-08-03 16:04:17.248,0.7244014506897728,0.711100863951756,0.0003511739602970465
0.7280603625317855,2025-08-03 17:06:47.335,0.7250905305636932,0.7117181242584729,0.0040858194224229205
0.7260110646807414,2025-08-03 18:07:45.145,0.7252390605909546,0.7121071545392659,-0.0028147361901667
