price,date,media_movel_7d,media_movel_30d,cardano_return,Price_M
0.8702714057772408,2025-08-25 10:02:29.823,0.8917360121829804,0.9048978332623548,-0.0029184209069543,0.0
0.8597276740104487,2025-08-25 11:00:45.162,0.8825619023646153,0.9029657791648203,-0.0121154523712927,0.0
0.8650422668104641,2025-08-25 12:02:12.375,0.8756005405663438,0.9013325880547886,0.0061817165605755,0.0
0.8671435192073268,2025-08-25 13:00:17.004,0.8705433803738404,0.9001027716447406,0.0024290748296151,0.0
0.8623821457375327,2025-08-25 14:02:42.701,0.8671266519374825,0.898663964652931,-0.0054908713083003,0.0
0.8719602362275963,2025-08-25 15:02:55.053,0.8670494151096183,0.8975185504009932,0.0111065500803848,0.0
0.8658766460025491,2025-08-25 16:02:39.945,0.8660576991104512,0.8963519044898776,-0.0069769124465662,0.0
0.8734450451847686,2025-08-25 17:00:46.113,0.8665110761686695,0.8956957015814717,0.0087407360126412,0.0
0.8704428859716076,2025-08-25 18:02:13.877,0.8680418207345494,0.8949425852860089,-0.0034371472249017,0.0
0.8703239837051522,2025-08-25 19:02:22.781,0.8687963517195048,0.8940577311376807,-0.0001365997337351,0.0
0.8532181142830155,2025-08-25 20:01:18.853,0.8668070081588889,0.8926576437497916,-0.019654599600155,0.0
0.8357081828190303,2025-08-25 21:02:59.062,0.8629964420276742,0.8905462163861723,-0.0205222218924634,0.0
0.838899756700523,2025-08-25 22:02:56.197,0.8582735163809494,0.8885788870098594,0.0038190051827982,0.0
0.8393971197524157,2025-08-25 23:02:43.032,0.8544907269166447,0.8863945157198263,0.000592875427511,0.0
0.8383085888787645,2025-08-26 00:03:10.642,0.849471233158644,0.8836535601094941,-0.0012968008205368,0.0
0.8330448544928486,2025-08-26 01:00:45.699,0.8441286572331071,0.8799207702580817,-0.0062789937449598,0.0
0.841704111743905,2025-08-26 02:02:06.478,0.8400401040957861,0.8773109716768539,0.0103947070849241,0.0
0.8356669160474871,2025-08-26 03:02:30.510,0.8375327900621391,0.8746798029508712,-0.0071725866752743,0.0
0.837765680958955,2025-08-26 04:01:42.484,0.8378267183678426,0.8716857873785829,0.0025114849842262,0.0
0.8446945901692903,2025-08-26 05:02:12.873,0.8386545517205237,0.8694819587063474,0.0082707007076299,0.0
0.8424535119563193,2025-08-26 06:02:59.235,0.8390911791782242,0.8672188190965647,-0.0026531224883561,0.0
0.8376361006337503,2025-08-26 07:05:31.134,0.8389951094289365,0.8652708400807467,-0.0057183111639979,0.0
0.8425228072414161,2025-08-26 08:00:38.500,0.8403491026787319,0.8630678444944736,0.0058339255005468,0.0
0.839732302062462,2025-08-26 09:00:33.736,0.8400674155813829,0.8603083041959497,-0.0033120826581428,0.0
0.8395903832775239,2025-08-26 10:02:14.938,0.8406279108999596,0.8574964355472336,-0.0001690047942535,0.0
0.8436667492037803,2025-08-26 11:02:02.957,0.8414709206492204,0.8551596005407476,0.0048551841558062,0.0
0.8375310274816659,2025-08-26 12:01:35.602,0.8404475545509883,0.8529925134383081,-0.0072726840638261,0.0
0.8492644287493004,2025-08-26 13:03:23.194,0.8414205426642712,0.8517580195702169,0.0140095123435786,0.0
0.8411094095259807,2025-08-26 14:02:43.127,0.8419167296488757,0.8507116367536613,-0.0096024500111578,0.0
0.8547821478833373,2025-08-26 15:02:15.909,0.8436680640262929,0.8501104197498819,0.0162556002851781,0.0
0.8486027301312269,2025-08-26 16:02:27.251,0.8449352680361165,0.8493881305616815,-0.0072292311759344,0.0
0.8566628390797777,2025-08-26 17:02:42.558,0.8473741902935813,0.8492859693973258,0.009498094529232,0.0
0.857216710429034,2025-08-26 18:01:28.253,0.8493098990400461,0.8490251175179447,0.0006465453198032,0.0
0.8629139055683667,2025-08-26 19:02:10.677,0.8529360244810035,0.8488841303966461,0.006646155015435,0.0
0.8727672511459118,2025-08-26 20:02:32.019,0.8562935705376622,0.8492303005769254,0.0114186890649943,0.0
0.8678314442349443,2025-08-26 21:01:58.263,0.8601110040675142,0.8490926741771703,-0.0056553530216526,0.0
0.8673525276567022,2025-08-26 22:02:35.382,0.8619067726065662,0.8491418702323088,-0.0005518543738228,0.0
0.8679456686307339,2025-08-26 23:05:35.722,0.8646700495350671,0.8489585576805075,0.0006838522459076,0.0
0.8667872730928795,2025-08-27 00:02:32.858,0.8661163972512246,0.8488367039178834,-0.0013346406114127,0.0
0.8603490496492213,2025-08-27 01:00:24.679,0.86656387428268,0.848504206116019,-0.007427685711957,0.0
0.8605607081266604,2025-08-27 02:01:54.326,0.866227703219579,0.8487489592441405,0.0002460146582661,0.0
0.8641973366240423,2025-08-27 03:02:15.681,0.8650034297164548,0.8496985977043076,0.0042258825705607,0.0
0.8695869955601282,2025-08-27 04:02:25.517,0.8652542227629096,0.8507215056662943,0.0062366067420902,0.0
0.8737270669881021,2025-08-27 05:02:44.494,0.8661648712388239,0.8518658372408172,0.0047609629043579,0.0
0.8671397599884069,2025-08-27 06:01:59.936,0.8660497414327774,0.8528268762778054,-0.0075393189115714,0.0
0.860136008094953,2025-08-27 07:01:51.478,0.8650995607187877,0.8537299147312088,-0.0080768432225359,0.0
0.8563477576220118,2025-08-27 08:02:37.397,0.8645279475720435,0.8542180362604791,-0.0044042458835452,0.0
0.8588132758617102,2025-08-27 09:01:17.673,0.8642783143913364,0.85498958158762,0.0028791086538777,0.0
0.8598799699782661,2025-08-27 10:05:43.824,0.863661547727654,0.8557267245549303,0.0012420559236063,0.0
0.860293704650693,2025-08-27 11:02:56.122,0.8623339347405918,0.8562466950376436,0.0004811539829649,0.0
0.8650059671324422,2025-08-27 12:02:17.886,0.8610880633326404,0.8569984435435143,0.0054775043177406,0.0
0.8634291457002035,2025-08-27 13:02:06.263,0.8605579755771827,0.8578582117123961,-0.0018229023754205,0.0
0.863925636049951,2025-08-27 14:02:18.076,0.8610993509993253,0.8585716393393473,0.0005750215315523,0.0
0.8693767600123681,2025-08-27 15:02:04.281,0.8629606370550906,0.8595597879376775,0.0063097143260393,0.0
0.8717528070043676,2025-08-27 16:02:12.365,0.8648091415040416,0.8606318687285722,0.0027330463629666,0.0
0.8683634585983445,2025-08-27 17:01:59.215,0.8660210684497672,0.8614550923750578,-0.003887969592745,0.0
0.8726072256491262,2025-08-27 18:02:52.789,0.8677801428781147,0.8626242989806397,0.0048870861719949,0.0
0.8724470591900986,2025-08-27 19:02:17.805,0.8688431560292085,0.8633970533286663,-0.000183549315568,0.0
0.8626454100783827,2025-08-27 20:01:51.688,0.8687311937975198,0.8641149200137463,-0.0112346634772485,0.0
0.8652354889858713,2025-08-27 21:02:38.638,0.8689183156455085,0.8644633647171642,0.0030024838447275,0.0
0.8546924586991991,2025-08-27 22:01:53.776,0.8668205583150556,0.86466635566943,-0.0121851570131844,0.0
0.8559040232319411,2025-08-27 23:01:19.190,0.8645564463475662,0.8646410618078355,0.0014175444283035,0.0
0.850015643131379,2025-08-28 00:01:57.152,0.8619353298522855,0.8644010262312469,-0.0068797200862864,0.0
0.8499576242809997,2025-08-28 01:02:17.998,0.8586996725139816,0.8639691501883348,-6.825621486861166e-05,0.0
0.8593034923452646,2025-08-28 02:01:52.945,0.8568220201075768,0.8635203582283132,0.0109956870757772,0.0
